URL_Length,URL_Depth,Domain_Age,Domain_End,Update_Age,Exact Length,Zero Count,Zero Prop,Period Prop,Special Count,Special Prop,Slash Count,Slash Prop,Label
0,3,0,0,1,44,0,0.0,0.06818181818181818,9,0.20454545454545456,5,0.11363636363636363,1
1,5,0,0,0,60,0,0.0,0.03333333333333333,11,0.18333333333333332,8,0.13333333333333333,1
0,2,0,0,0,44,0,0.0,0.06818181818181818,9,0.20454545454545456,5,0.11363636363636363,1
1,5,1,1,0,70,15,0.21428571428571427,0.05714285714285714,13,0.18571428571428572,7,0.1,1
0,1,1,1,0,21,0,0.0,0.047619047619047616,5,0.23809523809523808,3,0.14285714285714285,1
1,1,0,0,0,70,4,0.05714285714285714,0.014285714285714285,10,0.14285714285714285,4,0.05714285714285714,1
0,0,0,0,0,28,0,0.0,0.07142857142857142,6,0.21428571428571427,3,0.10714285714285714,0
0,3,0,0,0,37,0,0.0,0.05405405405405406,8,0.21621621621621623,5,0.13513513513513514,1
0,1,0,0,0,31,0,0.0,0.0967741935483871,7,0.22580645161290322,3,0.0967741935483871,1
1,2,1,0,0,70,5,0.07142857142857142,0.02857142857142857,7,0.1,4,0.05714285714285714,1
0,0,0,0,0,33,0,0.0,0.06060606060606061,6,0.18181818181818182,3,0.09090909090909091,0
0,2,1,0,0,36,0,0.0,0.05555555555555555,8,0.2222222222222222,5,0.1388888888888889,1
1,3,0,0,0,70,0,0.0,0.02857142857142857,8,0.11428571428571428,5,0.07142857142857142,1
0,0,0,0,0,40,0,0.0,0.075,9,0.225,3,0.075,0
0,2,1,0,0,31,0,0.0,0.06451612903225806,7,0.22580645161290322,4,0.12903225806451613,1
0,0,0,0,0,32,0,0.0,0.0625,6,0.1875,3,0.09375,0
0,2,1,1,0,37,3,0.08108108108108109,0.05405405405405406,8,0.21621621621621623,5,0.13513513513513514,0
0,2,1,1,0,37,0,0.0,0.08108108108108109,8,0.21621621621621623,4,0.10810810810810811,1
0,0,0,0,0,35,0,0.0,0.05714285714285714,6,0.17142857142857143,3,0.08571428571428572,0
1,3,0,1,0,61,0,0.0,0.01639344262295082,9,0.14754098360655737,6,0.09836065573770492,1
1,4,0,0,0,70,0,0.0,0.02857142857142857,10,0.14285714285714285,6,0.08571428571428572,1
0,1,0,0,0,36,1,0.027777777777777776,0.08333333333333333,7,0.19444444444444445,3,0.08333333333333333,1
1,6,0,0,0,70,0,0.0,0.02857142857142857,12,0.17142857142857143,8,0.11428571428571428,1
0,0,1,1,0,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,0
0,3,0,1,0,42,0,0.0,0.047619047619047616,8,0.19047619047619047,5,0.11904761904761904,1
0,0,0,0,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,0
0,0,0,0,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,0
1,3,1,1,0,61,0,0.0,0.08196721311475409,11,0.18032786885245902,5,0.08196721311475409,0
0,2,0,0,0,35,0,0.0,0.05714285714285714,8,0.22857142857142856,5,0.14285714285714285,1
0,0,0,0,0,30,0,0.0,0.06666666666666667,6,0.2,3,0.1,0
1,4,0,1,0,70,0,0.0,0.014285714285714285,9,0.12857142857142856,6,0.08571428571428572,1
0,1,0,0,0,38,0,0.0,0.07894736842105263,7,0.18421052631578946,3,0.07894736842105263,1
0,2,0,0,0,41,0,0.0,0.04878048780487805,7,0.17073170731707318,4,0.0975609756097561,1
0,1,1,0,0,35,0,0.0,0.05714285714285714,6,0.17142857142857143,3,0.08571428571428572,1
1,3,0,0,0,70,0,0.0,0.014285714285714285,7,0.1,5,0.07142857142857142,1
0,0,1,0,0,26,0,0.0,0.11538461538461539,7,0.2692307692307692,3,0.11538461538461539,0
0,0,0,0,1,37,0,0.0,0.05405405405405406,6,0.16216216216216217,3,0.08108108108108109,0
0,1,1,1,0,37,0,0.0,0.05405405405405406,6,0.16216216216216217,3,0.08108108108108109,1
0,0,0,1,0,29,0,0.0,0.06896551724137931,6,0.20689655172413793,3,0.10344827586206896,0
0,0,0,0,1,27,0,0.0,0.07407407407407407,6,0.2222222222222222,3,0.1111111111111111,0
0,2,0,0,1,51,0,0.0,0.0784313725490196,9,0.17647058823529413,4,0.0784313725490196,1
0,1,1,0,0,29,0,0.0,0.034482758620689655,6,0.20689655172413793,4,0.13793103448275862,1
0,1,1,1,0,31,0,0.0,0.06451612903225806,7,0.22580645161290322,4,0.12903225806451613,0
0,1,0,0,0,34,0,0.0,0.058823529411764705,6,0.17647058823529413,3,0.08823529411764706,0
0,1,1,1,0,52,0,0.0,0.057692307692307696,10,0.19230769230769232,3,0.057692307692307696,1
0,1,1,1,0,45,0,0.0,0.06666666666666667,7,0.15555555555555556,3,0.06666666666666667,1
0,0,0,0,1,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,0
0,2,0,1,0,51,0,0.0,0.0392156862745098,8,0.1568627450980392,5,0.09803921568627451,0
1,5,0,0,0,66,0,0.0,0.045454545454545456,12,0.18181818181818182,7,0.10606060606060606,1
1,2,0,0,0,70,0,0.0,0.02857142857142857,9,0.12857142857142856,4,0.05714285714285714,1
0,1,1,1,0,38,0,0.0,0.05263157894736842,7,0.18421052631578946,4,0.10526315789473684,1
1,3,1,1,0,57,0,0.0,0.05263157894736842,9,0.15789473684210525,5,0.08771929824561403,1
0,0,1,0,0,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,0
0,2,1,1,0,43,0,0.0,0.06976744186046512,9,0.20930232558139536,5,0.11627906976744186,1
1,6,0,0,0,70,0,0.0,0.02857142857142857,15,0.21428571428571427,8,0.11428571428571428,1
0,0,0,0,1,33,0,0.0,0.06060606060606061,6,0.18181818181818182,3,0.09090909090909091,0
0,3,0,1,0,43,0,0.0,0.046511627906976744,9,0.20930232558139536,6,0.13953488372093023,1
1,3,1,1,0,65,0,0.0,0.06153846153846154,10,0.15384615384615385,5,0.07692307692307693,0
0,0,0,0,0,34,0,0.0,0.14705882352941177,9,0.2647058823529412,3,0.08823529411764706,1
1,6,0,0,0,70,0,0.0,0.02857142857142857,17,0.24285714285714285,8,0.11428571428571428,1
1,2,1,1,0,54,0,0.0,0.07407407407407407,9,0.16666666666666666,4,0.07407407407407407,1
0,4,0,0,0,53,5,0.09433962264150944,0.03773584905660377,10,0.18867924528301888,6,0.11320754716981132,0
0,4,0,0,1,44,0,0.0,0.045454545454545456,11,0.25,8,0.18181818181818182,1
1,0,1,1,0,70,4,0.05714285714285714,0.08571428571428572,10,0.14285714285714285,2,0.02857142857142857,1
0,2,1,1,0,53,0,0.0,0.09433962264150944,11,0.20754716981132076,4,0.07547169811320754,1
0,0,0,0,0,21,0,0.0,0.09523809523809523,6,0.2857142857142857,3,0.14285714285714285,0
1,3,0,0,0,70,0,0.0,0.05714285714285714,12,0.17142857142857143,5,0.07142857142857142,1
0,2,0,1,0,26,0,0.0,0.038461538461538464,6,0.23076923076923078,4,0.15384615384615385,1
0,0,0,0,0,26,0,0.0,0.11538461538461539,7,0.2692307692307692,3,0.11538461538461539,0
0,0,0,0,0,19,0,0.0,0.10526315789473684,6,0.3157894736842105,3,0.15789473684210525,0
0,0,0,0,0,36,0,0.0,0.05555555555555555,6,0.16666666666666666,3,0.08333333333333333,0
1,1,1,1,0,70,1,0.014285714285714285,0.02857142857142857,12,0.17142857142857143,3,0.04285714285714286,1
0,0,0,0,0,32,0,0.0,0.09375,7,0.21875,3,0.09375,0
0,0,1,0,0,35,0,0.0,0.11428571428571428,8,0.22857142857142856,3,0.08571428571428572,0
0,0,0,0,0,31,0,0.0,0.06451612903225806,6,0.1935483870967742,3,0.0967741935483871,0
1,0,1,1,0,70,2,0.02857142857142857,0.08571428571428572,10,0.14285714285714285,2,0.02857142857142857,1
0,0,0,1,0,32,0,0.0,0.03125,5,0.15625,3,0.09375,0
0,2,1,1,0,48,0,0.0,0.0625,8,0.16666666666666666,4,0.08333333333333333,1
0,0,1,0,0,30,0,0.0,0.1,7,0.23333333333333334,3,0.1,1
1,3,1,1,0,70,0,0.0,0.02857142857142857,8,0.11428571428571428,5,0.07142857142857142,1
0,1,0,0,0,31,0,0.0,0.06451612903225806,6,0.1935483870967742,3,0.0967741935483871,1
0,3,1,1,0,43,0,0.0,0.06976744186046512,9,0.20930232558139536,5,0.11627906976744186,1
0,0,0,1,0,26,0,0.0,0.07692307692307693,7,0.2692307692307692,3,0.11538461538461539,0
1,3,0,0,0,70,0,0.0,0.04285714285714286,11,0.15714285714285714,5,0.07142857142857142,1
0,0,0,0,0,29,0,0.0,0.06896551724137931,6,0.20689655172413793,3,0.10344827586206896,0
1,3,0,0,0,70,2,0.02857142857142857,0.02857142857142857,10,0.14285714285714285,6,0.08571428571428572,1
0,2,1,1,0,42,1,0.023809523809523808,0.07142857142857142,8,0.19047619047619047,4,0.09523809523809523,0
0,3,0,0,0,43,0,0.0,0.023255813953488372,9,0.20930232558139536,6,0.13953488372093023,1
1,3,0,0,0,59,0,0.0,0.05084745762711865,9,0.15254237288135594,5,0.0847457627118644,1
0,7,1,0,0,48,0,0.0,0.020833333333333332,12,0.25,10,0.20833333333333334,1
0,0,1,0,0,25,0,0.0,0.08,6,0.24,3,0.12,0
1,4,0,1,0,70,0,0.0,0.02857142857142857,13,0.18571428571428572,6,0.08571428571428572,1
1,0,1,1,0,70,0,0.0,0.14285714285714285,13,0.18571428571428572,2,0.02857142857142857,1
0,0,0,0,0,34,0,0.0,0.058823529411764705,6,0.17647058823529413,3,0.08823529411764706,0
0,0,0,0,0,27,0,0.0,0.07407407407407407,6,0.2222222222222222,3,0.1111111111111111,0
1,3,1,1,0,70,1,0.014285714285714285,0.02857142857142857,9,0.12857142857142856,5,0.07142857142857142,1
1,2,1,1,0,70,1,0.014285714285714285,0.02857142857142857,8,0.11428571428571428,4,0.05714285714285714,1
0,0,0,0,0,28,0,0.0,0.03571428571428571,5,0.17857142857142858,3,0.10714285714285714,0
0,4,1,1,0,51,0,0.0,0.058823529411764705,10,0.19607843137254902,6,0.11764705882352941,0
1,6,1,1,0,70,0,0.0,0.02857142857142857,11,0.15714285714285714,8,0.11428571428571428,1
0,0,0,1,1,26,0,0.0,0.07692307692307693,7,0.2692307692307692,3,0.11538461538461539,0
0,0,0,1,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,0
0,0,0,0,0,31,0,0.0,0.06451612903225806,6,0.1935483870967742,3,0.0967741935483871,0
1,3,1,1,0,70,1,0.014285714285714285,0.04285714285714286,9,0.12857142857142856,5,0.07142857142857142,1
0,0,0,0,1,20,0,0.0,0.1,6,0.3,3,0.15,0
0,0,0,0,0,23,0,0.0,0.08695652173913043,6,0.2608695652173913,3,0.13043478260869565,0
0,0,0,0,0,29,0,0.0,0.06896551724137931,6,0.20689655172413793,3,0.10344827586206896,0
0,0,0,0,0,30,0,0.0,0.06666666666666667,6,0.2,3,0.1,0
0,1,1,0,0,38,0,0.0,0.05263157894736842,7,0.18421052631578946,4,0.10526315789473684,1
0,0,0,0,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,0
0,2,1,0,0,51,1,0.0196078431372549,0.058823529411764705,10,0.19607843137254902,4,0.0784313725490196,1
0,2,0,0,0,52,0,0.0,0.057692307692307696,10,0.19230769230769232,4,0.07692307692307693,1
0,3,0,0,1,48,0,0.0,0.0625,9,0.1875,5,0.10416666666666667,1
0,0,1,1,0,21,0,0.0,0.14285714285714285,7,0.3333333333333333,3,0.14285714285714285,0
0,2,1,0,0,34,0,0.0,0.058823529411764705,7,0.20588235294117646,4,0.11764705882352941,1
1,2,0,0,0,64,2,0.03125,0.015625,7,0.109375,5,0.078125,1
1,3,1,1,0,70,5,0.07142857142857142,0.04285714285714286,14,0.2,5,0.07142857142857142,1
0,3,1,0,0,48,0,0.0,0.0625,9,0.1875,5,0.10416666666666667,1
0,0,1,1,0,24,0,0.0,0.041666666666666664,7,0.2916666666666667,3,0.125,1
1,3,1,1,0,70,1,0.014285714285714285,0.04285714285714286,9,0.12857142857142856,5,0.07142857142857142,1
1,2,0,0,0,63,1,0.015873015873015872,0.047619047619047616,11,0.1746031746031746,4,0.06349206349206349,1
0,0,0,0,0,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,0
0,0,0,0,0,27,0,0.0,0.07407407407407407,6,0.2222222222222222,3,0.1111111111111111,0
0,1,0,0,0,23,0,0.0,0.08695652173913043,6,0.2608695652173913,3,0.13043478260869565,0
1,5,1,1,0,70,0,0.0,0.02857142857142857,13,0.18571428571428572,7,0.1,1
0,2,0,0,0,47,0,0.0,0.0425531914893617,8,0.1702127659574468,5,0.10638297872340426,1
0,0,0,0,0,24,0,0.0,0.041666666666666664,5,0.20833333333333334,3,0.125,0
0,0,0,0,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,0
0,0,0,1,0,36,0,0.0,0.05555555555555555,6,0.16666666666666666,3,0.08333333333333333,0
0,0,0,0,0,21,0,0.0,0.047619047619047616,5,0.23809523809523808,3,0.14285714285714285,0
0,0,0,0,0,31,0,0.0,0.06451612903225806,6,0.1935483870967742,3,0.0967741935483871,0
0,0,0,0,0,28,0,0.0,0.07142857142857142,6,0.21428571428571427,3,0.10714285714285714,0
0,0,0,0,0,29,0,0.0,0.06896551724137931,6,0.20689655172413793,3,0.10344827586206896,0
0,1,0,1,1,45,0,0.0,0.06666666666666667,7,0.15555555555555556,3,0.06666666666666667,1
0,1,1,1,0,39,0,0.0,0.07692307692307693,7,0.1794871794871795,3,0.07692307692307693,1
0,2,0,0,0,44,0,0.0,0.045454545454545456,7,0.1590909090909091,4,0.09090909090909091,1
0,0,1,0,0,24,0,0.0,0.125,7,0.2916666666666667,3,0.125,0
0,0,0,0,0,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,0
0,0,0,0,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,0
0,0,0,0,0,31,0,0.0,0.0967741935483871,7,0.22580645161290322,3,0.0967741935483871,0
0,0,0,0,1,29,0,0.0,0.06896551724137931,6,0.20689655172413793,3,0.10344827586206896,0
0,2,1,1,0,43,0,0.0,0.046511627906976744,8,0.18604651162790697,5,0.11627906976744186,1
0,0,0,0,0,23,0,0.0,0.08695652173913043,6,0.2608695652173913,3,0.13043478260869565,0
0,0,0,0,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,0
0,0,0,0,0,34,0,0.0,0.14705882352941177,9,0.2647058823529412,3,0.08823529411764706,1
1,4,1,1,0,70,6,0.08571428571428572,0.02857142857142857,10,0.14285714285714285,6,0.08571428571428572,1
1,1,1,1,0,63,3,0.047619047619047616,0.047619047619047616,7,0.1111111111111111,3,0.047619047619047616,1
1,5,1,0,0,66,0,0.0,0.030303030303030304,10,0.15151515151515152,7,0.10606060606060606,1
1,1,0,1,0,54,0,0.0,0.05555555555555555,8,0.14814814814814814,4,0.07407407407407407,1
0,0,0,1,0,28,0,0.0,0.07142857142857142,6,0.21428571428571427,3,0.10714285714285714,0
1,2,0,0,1,64,0,0.0,0.03125,12,0.1875,4,0.0625,1
0,0,0,0,0,30,0,0.0,0.06666666666666667,6,0.2,3,0.1,0
0,0,0,0,0,22,0,0.0,0.045454545454545456,5,0.22727272727272727,3,0.13636363636363635,0
0,1,1,1,0,31,0,0.0,0.06451612903225806,8,0.25806451612903225,4,0.12903225806451613,1
0,0,0,0,0,21,0,0.0,0.09523809523809523,6,0.2857142857142857,3,0.14285714285714285,0
1,2,0,0,0,63,0,0.0,0.031746031746031744,8,0.12698412698412698,4,0.06349206349206349,1
0,0,0,0,0,25,0,0.0,0.08,6,0.24,3,0.12,0
0,0,0,0,0,21,0,0.0,0.09523809523809523,6,0.2857142857142857,3,0.14285714285714285,0
1,3,1,1,0,64,1,0.015625,0.046875,12,0.1875,5,0.078125,1
0,0,0,0,0,38,0,0.0,0.02631578947368421,5,0.13157894736842105,3,0.07894736842105263,0
0,1,1,1,0,21,0,0.0,0.047619047619047616,5,0.23809523809523808,3,0.14285714285714285,1
0,1,1,1,0,42,0,0.0,0.09523809523809523,10,0.23809523809523808,3,0.07142857142857142,0
0,3,0,1,0,41,0,0.0,0.04878048780487805,8,0.1951219512195122,5,0.12195121951219512,1
1,1,1,1,0,55,0,0.0,0.05454545454545454,11,0.2,3,0.05454545454545454,1
1,4,0,0,0,60,0,0.0,0.1,13,0.21666666666666667,6,0.1,1
0,4,0,1,0,52,0,0.0,0.038461538461538464,9,0.17307692307692307,6,0.11538461538461539,1
1,3,0,0,0,70,1,0.014285714285714285,0.014285714285714285,9,0.12857142857142856,5,0.07142857142857142,1
0,1,0,0,0,26,0,0.0,0.07692307692307693,7,0.2692307692307692,4,0.15384615384615385,1
0,0,0,1,0,29,0,0.0,0.06896551724137931,6,0.20689655172413793,3,0.10344827586206896,0
0,2,1,1,0,34,0,0.0,0.08823529411764706,9,0.2647058823529412,4,0.11764705882352941,1
0,0,0,0,0,27,0,0.0,0.07407407407407407,6,0.2222222222222222,3,0.1111111111111111,0
0,0,0,0,0,28,0,0.0,0.07142857142857142,6,0.21428571428571427,3,0.10714285714285714,0
1,2,1,0,0,70,3,0.04285714285714286,0.02857142857142857,7,0.1,4,0.05714285714285714,1
0,0,1,0,0,33,0,0.0,0.09090909090909091,7,0.21212121212121213,3,0.09090909090909091,0
0,3,0,0,0,47,0,0.0,0.0425531914893617,8,0.1702127659574468,5,0.10638297872340426,1
0,0,1,0,0,20,0,0.0,0.1,6,0.3,3,0.15,0
0,0,0,0,0,26,0,0.0,0.038461538461538464,5,0.19230769230769232,3,0.11538461538461539,0
0,0,0,0,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,0
1,4,1,1,0,65,0,0.0,0.046153846153846156,11,0.16923076923076924,6,0.09230769230769231,1
0,0,0,0,0,33,0,0.0,0.06060606060606061,6,0.18181818181818182,3,0.09090909090909091,0
0,0,0,0,0,27,0,0.0,0.07407407407407407,6,0.2222222222222222,3,0.1111111111111111,0
1,4,0,0,0,70,2,0.02857142857142857,0.02857142857142857,9,0.12857142857142856,6,0.08571428571428572,1
1,0,1,1,0,70,0,0.0,0.05714285714285714,8,0.11428571428571428,2,0.02857142857142857,1
0,0,0,0,0,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,0
1,3,1,1,0,55,0,0.0,0.03636363636363636,9,0.16363636363636364,6,0.10909090909090909,1
0,2,1,1,0,44,0,0.0,0.045454545454545456,9,0.20454545454545456,5,0.11363636363636363,1
1,2,0,0,0,70,1,0.014285714285714285,0.014285714285714285,7,0.1,5,0.07142857142857142,1
0,0,0,1,0,29,0,0.0,0.06896551724137931,6,0.20689655172413793,3,0.10344827586206896,0
0,0,0,0,0,30,0,0.0,0.06666666666666667,6,0.2,3,0.1,0
0,3,1,1,0,43,0,0.0,0.046511627906976744,10,0.23255813953488372,6,0.13953488372093023,1
1,4,0,1,0,70,2,0.02857142857142857,0.02857142857142857,9,0.12857142857142856,6,0.08571428571428572,1
0,0,1,1,0,30,0,0.0,0.03333333333333333,5,0.16666666666666666,3,0.1,1
1,5,1,1,0,70,0,0.0,0.014285714285714285,10,0.14285714285714285,7,0.1,1
0,2,1,1,0,37,0,0.0,0.05405405405405406,7,0.1891891891891892,4,0.10810810810810811,1
0,2,0,0,0,36,0,0.0,0.05555555555555555,7,0.19444444444444445,4,0.1111111111111111,0
0,0,0,0,0,21,0,0.0,0.09523809523809523,6,0.2857142857142857,3,0.14285714285714285,0
0,1,1,1,0,39,0,0.0,0.07692307692307693,8,0.20512820512820512,4,0.10256410256410256,0
0,2,1,0,0,43,0,0.0,0.06976744186046512,8,0.18604651162790697,4,0.09302325581395349,1
1,4,0,0,0,70,3,0.04285714285714286,0.02857142857142857,14,0.2,6,0.08571428571428572,1
0,4,1,1,0,48,0,0.0,0.0625,10,0.20833333333333334,6,0.125,1
0,0,0,0,0,30,0,0.0,0.06666666666666667,6,0.2,3,0.1,0
1,1,0,0,0,67,1,0.014925373134328358,0.08955223880597014,12,0.1791044776119403,4,0.05970149253731343,1
0,0,0,0,0,41,0,0.0,0.0975609756097561,8,0.1951219512195122,3,0.07317073170731707,0
0,0,0,0,0,31,0,0.0,0.06451612903225806,6,0.1935483870967742,3,0.0967741935483871,0
1,2,0,0,0,70,0,0.0,0.014285714285714285,8,0.11428571428571428,4,0.05714285714285714,1
0,1,1,1,0,36,1,0.027777777777777776,0.08333333333333333,7,0.19444444444444445,3,0.08333333333333333,1
0,0,0,0,0,36,0,0.0,0.05555555555555555,6,0.16666666666666666,3,0.08333333333333333,0
0,2,1,1,0,31,0,0.0,0.03225806451612903,6,0.1935483870967742,4,0.12903225806451613,1
0,4,1,1,0,49,0,0.0,0.04081632653061224,10,0.20408163265306123,6,0.12244897959183673,1
0,0,0,0,0,27,0,0.0,0.07407407407407407,6,0.2222222222222222,3,0.1111111111111111,0
0,2,1,1,0,46,0,0.0,0.043478260869565216,8,0.17391304347826086,5,0.10869565217391304,1
0,0,0,1,0,28,0,0.0,0.03571428571428571,5,0.17857142857142858,3,0.10714285714285714,0
1,1,1,0,0,59,1,0.01694915254237288,0.05084745762711865,8,0.13559322033898305,4,0.06779661016949153,1
1,4,0,0,0,70,2,0.02857142857142857,0.014285714285714285,8,0.11428571428571428,6,0.08571428571428572,1
0,0,0,1,0,28,0,0.0,0.07142857142857142,6,0.21428571428571427,3,0.10714285714285714,0
1,4,0,0,0,64,0,0.0,0.078125,12,0.1875,6,0.09375,1
1,6,1,1,0,70,0,0.0,0.02857142857142857,13,0.18571428571428572,8,0.11428571428571428,1
1,8,0,0,0,70,0,0.0,0.02857142857142857,14,0.2,10,0.14285714285714285,1
1,1,1,0,0,70,0,0.0,0.05714285714285714,10,0.14285714285714285,3,0.04285714285714286,1
1,4,1,1,0,70,2,0.02857142857142857,0.04285714285714286,11,0.15714285714285714,6,0.08571428571428572,1
0,0,0,0,0,23,0,0.0,0.043478260869565216,5,0.21739130434782608,3,0.13043478260869565,0
0,0,0,0,0,22,0,0.0,0.09090909090909091,6,0.2727272727272727,3,0.13636363636363635,0
1,4,1,1,0,70,3,0.04285714285714286,0.07142857142857142,12,0.17142857142857143,6,0.08571428571428572,1
0,2,1,1,0,40,0,0.0,0.05,7,0.175,4,0.1,1
0,0,0,0,0,28,0,0.0,0.07142857142857142,6,0.21428571428571427,3,0.10714285714285714,0
1,2,0,0,0,70,1,0.014285714285714285,0.014285714285714285,6,0.08571428571428572,4,0.05714285714285714,1
0,0,0,0,0,33,0,0.0,0.06060606060606061,6,0.18181818181818182,3,0.09090909090909091,0
0,0,0,0,0,28,0,0.0,0.07142857142857142,6,0.21428571428571427,3,0.10714285714285714,0
1,2,1,0,0,65,3,0.046153846153846156,0.03076923076923077,8,0.12307692307692308,5,0.07692307692307693,1
0,2,0,0,0,42,1,0.023809523809523808,0.07142857142857142,8,0.19047619047619047,4,0.09523809523809523,1
1,3,1,1,0,54,0,0.0,0.037037037037037035,10,0.18518518518518517,6,0.1111111111111111,1
0,0,0,1,0,21,0,0.0,0.09523809523809523,6,0.2857142857142857,3,0.14285714285714285,0
0,0,0,0,1,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,0
1,4,1,0,0,70,4,0.05714285714285714,0.014285714285714285,9,0.12857142857142856,6,0.08571428571428572,1
1,2,0,0,0,70,0,0.0,0.04285714285714286,14,0.2,4,0.05714285714285714,1
0,2,1,1,0,42,0,0.0,0.07142857142857142,8,0.19047619047619047,4,0.09523809523809523,0
0,2,1,0,0,45,0,0.0,0.044444444444444446,9,0.2,5,0.1111111111111111,1
0,0,0,1,0,31,0,0.0,0.06451612903225806,6,0.1935483870967742,3,0.0967741935483871,0
1,3,1,0,0,70,2,0.02857142857142857,0.014285714285714285,8,0.11428571428571428,5,0.07142857142857142,1
1,2,0,0,0,70,0,0.0,0.02857142857142857,9,0.12857142857142856,4,0.05714285714285714,1
0,0,0,0,0,39,0,0.0,0.05128205128205128,6,0.15384615384615385,3,0.07692307692307693,0
0,0,0,0,0,33,0,0.0,0.06060606060606061,6,0.18181818181818182,3,0.09090909090909091,0
1,4,0,0,0,64,0,0.0,0.078125,12,0.1875,6,0.09375,1
0,2,1,1,0,39,0,0.0,0.05128205128205128,7,0.1794871794871795,4,0.10256410256410256,1
0,1,1,1,0,35,1,0.02857142857142857,0.08571428571428572,7,0.2,3,0.08571428571428572,1
0,0,0,0,1,29,0,0.0,0.06896551724137931,6,0.20689655172413793,3,0.10344827586206896,0
0,0,0,0,1,23,0,0.0,0.08695652173913043,6,0.2608695652173913,3,0.13043478260869565,0
0,0,0,0,0,21,0,0.0,0.047619047619047616,5,0.23809523809523808,3,0.14285714285714285,0
0,1,1,1,0,31,0,0.0,0.0967741935483871,8,0.25806451612903225,4,0.12903225806451613,0
0,0,0,0,1,32,0,0.0,0.0625,6,0.1875,3,0.09375,0
1,4,0,0,0,71,0,0.0,0.056338028169014086,13,0.18309859154929578,6,0.08450704225352113,0
0,0,1,1,0,29,0,0.0,0.06896551724137931,7,0.2413793103448276,3,0.10344827586206896,0
0,0,0,0,0,25,0,0.0,0.08,6,0.24,3,0.12,0
0,1,0,1,0,42,0,0.0,0.047619047619047616,8,0.19047619047619047,4,0.09523809523809523,0
0,0,0,0,0,29,0,0.0,0.034482758620689655,5,0.1724137931034483,3,0.10344827586206896,0
0,0,0,0,0,22,0,0.0,0.09090909090909091,6,0.2727272727272727,3,0.13636363636363635,0
1,6,1,1,0,70,0,0.0,0.02857142857142857,14,0.2,8,0.11428571428571428,1
0,0,0,0,0,27,0,0.0,0.1111111111111111,7,0.25925925925925924,3,0.1111111111111111,0
0,2,1,1,0,51,0,0.0,0.058823529411764705,9,0.17647058823529413,5,0.09803921568627451,1
1,5,1,1,0,70,0,0.0,0.05714285714285714,14,0.2,7,0.1,1
0,1,1,0,0,40,0,0.0,0.075,7,0.175,3,0.075,0
0,0,0,0,0,29,0,0.0,0.06896551724137931,6,0.20689655172413793,3,0.10344827586206896,0
1,3,1,1,0,65,0,0.0,0.07692307692307693,12,0.18461538461538463,5,0.07692307692307693,1
0,0,0,0,1,23,0,0.0,0.08695652173913043,6,0.2608695652173913,3,0.13043478260869565,0
1,2,0,0,0,70,0,0.0,0.1,13,0.18571428571428572,4,0.05714285714285714,1
0,2,0,0,0,49,0,0.0,0.061224489795918366,9,0.1836734693877551,5,0.10204081632653061,0
0,0,0,0,0,22,0,0.0,0.09090909090909091,6,0.2727272727272727,3,0.13636363636363635,1
0,2,1,1,0,39,0,0.0,0.05128205128205128,9,0.23076923076923078,5,0.1282051282051282,1
0,1,0,1,0,38,0,0.0,0.05263157894736842,7,0.18421052631578946,4,0.10526315789473684,1
1,3,0,0,0,70,1,0.014285714285714285,0.02857142857142857,13,0.18571428571428572,5,0.07142857142857142,1
1,5,1,1,0,62,0,0.0,0.04838709677419355,12,0.1935483870967742,7,0.11290322580645161,1
0,1,1,1,0,50,0,0.0,0.04,7,0.14,4,0.08,1
0,3,0,0,0,48,0,0.0,0.041666666666666664,9,0.1875,5,0.10416666666666667,1
1,1,1,1,0,70,0,0.0,0.08571428571428572,13,0.18571428571428572,3,0.04285714285714286,1
0,1,0,1,0,35,0,0.0,0.05714285714285714,7,0.2,4,0.11428571428571428,1
0,0,0,0,0,23,0,0.0,0.043478260869565216,5,0.21739130434782608,3,0.13043478260869565,0
0,0,0,1,0,29,0,0.0,0.06896551724137931,6,0.20689655172413793,3,0.10344827586206896,0
0,0,1,1,0,23,0,0.0,0.08695652173913043,6,0.2608695652173913,3,0.13043478260869565,0
1,3,0,0,0,70,5,0.07142857142857142,0.04285714285714286,11,0.15714285714285714,5,0.07142857142857142,1
